EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,SatisfactionID,SatisfactionLevel,SatisfactionID_Job,SatisfactionLevel_Job,SatisfactionID_Rel,SatisfactionLevel_Rel,RatingID,RatingLevel,RatingID_Manager,RatingLevel_Manager
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR264,3/26/2014,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR2949,3/25/2019,3.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR3812,3/24/2020,3.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,Neutral,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR4799,3/24/2021,4.0,2.0,3.0,3.0,0.0,3.0,4.0,3.0,4.0,Satisfied ,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR580,3/26/2015,4.0,2.0,2.0,2.0,0.0,5.0,4.0,4.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
6010-A052,Florry,Pohlak,Female,20,Some Travel,Technology,26,NY,White,4,Business Studies,Software Engineer,Single,37094,0,No,2020-03-02,Yes,1,0,0,0,4,Masters ,PR5870,3/24/2022,4.0,3.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,Satisfied ,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR1201,7/18/2016,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,Very Satisfied,2.0,Dissatisfied,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR1780,7/18/2017,3.0,4.0,2.0,2.0,0.0,2.0,5.0,5.0,3.0,Neutral,4.0,Satisfied ,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR2454,7/18/2018,5.0,2.0,5.0,3.0,0.0,3.0,5.0,5.0,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR3236,7/18/2019,4.0,2.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,Satisfied ,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR370,7/19/2014,5.0,3.0,4.0,2.0,0.0,5.0,3.0,2.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR4144,7/17/2020,2.0,2.0,3.0,1.0,0.0,2.0,4.0,3.0,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR5157,7/17/2021,4.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR6260,7/17/2022,4.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,Satisfied ,5.0,Very Satisfied,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
F0C3-4859,Lenka,Ciotti,Non-Binary,21,Some Travel,Technology,37,IL,White,3,Information Systems,Software Engineer,Married,41476,1,Yes,2020-03-03,Yes,0,0,0,0,3,Bachelors ,PR732,7/19/2015,3.0,3.0,5.0,3.0,1.0,2.0,5.0,5.0,3.0,Neutral,3.0,Neutral,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
0317-B7BC,Ronni,Beechcraft,Female,23,Some Travel,Sales,7,IL,White,4,Marketing,Sales Executive,Married,72622,0,Yes,2020-03-03,No,2,0,2,0,4,Masters ,PR6456,9/29/2022,3.0,5.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR1230,8/14/2016,3.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,Neutral,3.0,Neutral,2.0,Dissatisfied,3.0,Meets Expectation,3.0,Meets Expectation
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR1818,8/14/2017,5.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR2501,8/14/2018,3.0,2.0,5.0,1.0,2.0,4.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR3296,8/14/2019,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,Satisfied ,3.0,Neutral,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR380,8/15/2014,4.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,Satisfied ,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR4210,8/13/2020,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,Satisfied ,3.0,Neutral,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR5231,8/13/2021,5.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR6337,8/13/2022,2.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,Dissatisfied,1.0,Very Dissatisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
AFA8-5058,Dame,Andrzejewski,Male,20,Some Travel,Human Resources,8,CA,White,4,Human Resources,Recruiter,Divorced,26186,0,Yes,2020-03-06,Yes,2,0,0,0,4,Masters ,PR749,8/15/2015,5.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,Very Satisfied,2.0,Dissatisfied,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
0E85-1FC5,Pet,Dow,Female,31,Some Travel,Technology,21,CA,White,3,Computer Science,Senior Software Engineer,Divorced,127182,1,No,2020-03-08,No,2,0,0,1,3,Bachelors ,PR6578,11/14/2022,5.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
874D-5D4C,Clywd,Burril,Male,40,No Travel ,Technology,31,CA,White,4,Computer Science,Analytics Manager,Divorced,456418,1,No,2020-03-09,No,2,0,2,2,4,Masters ,PR6246,7/11/2022,4.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,Satisfied ,3.0,Neutral,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR1366,12/25/2016,4.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,Satisfied ,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR1995,12/25/2017,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR2717,12/25/2018,4.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,Satisfied ,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR3550,12/25/2019,4.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,Satisfied ,4.0,Satisfied ,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR435,12/26/2014,5.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,5.0,Very Satisfied,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR4507,12/24/2020,4.0,3.0,5.0,3.0,0.0,2.0,3.0,2.0,4.0,Satisfied ,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR5560,12/24/2021,3.0,3.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR6689,12/24/2022,4.0,3.0,3.0,3.0,0.0,4.0,3.0,2.0,4.0,Satisfied ,3.0,Neutral,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
6C42-A719,Bird,Libbey,Female,22,Some Travel,Technology,37,NY,White,3,Computer Science,Data Scientist,Single,30442,0,Yes,2020-03-11,Yes,0,0,0,0,3,Bachelors ,PR842,12/26/2015,5.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
7BA2-EBDE,Borden,McGuiness,Male,31,No Travel ,Sales,6,NY,White,4,Marketing ,Manager,Single,321244,0,Yes,2020-03-16,No,2,2,2,0,4,Masters ,PR6007,4/30/2022,4.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,4.0,Satisfied ,3.0,Neutral,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR1123,5/21/2016,3.0,3.0,5.0,3.0,2.0,5.0,5.0,4.0,3.0,Neutral,3.0,Neutral,5.0,Very Satisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR1678,5/21/2017,4.0,3.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,Satisfied ,3.0,Neutral,4.0,Satisfied ,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR2339,5/21/2018,3.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR3099,5/21/2019,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR342,5/22/2014,3.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR3989,5/20/2020,3.0,4.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR4989,5/20/2021,5.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,Very Satisfied,3.0,Neutral,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR6073,5/20/2022,1.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,Very Dissatisfied,3.0,Neutral,4.0,Satisfied ,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
00B0-F199,Trueman,Jirasek,Male,23,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,97824,1,Yes,2020-03-16,Yes,1,0,1,0,1,No Formal Qualifications,PR674,5/22/2015,5.0,2.0,3.0,2.0,0.0,3.0,5.0,4.0,5.0,Very Satisfied,2.0,Dissatisfied,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
6C7E-91CB,Jamie,Blazejewski,Male,28,No Travel ,Sales,37,IL,White,4,Marketing,Sales Executive,Single,95591,0,No,2020-03-19,No,2,2,2,2,4,Masters ,PR6497,10/16/2022,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,Very Satisfied,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
4D07-1452,Duke,Whittenbury,Male,21,Frequent Traveller,Sales,42,NY,White,2,Marketing ,Sales Executive,Single,46750,0,No,2020-03-23,No,2,0,0,0,2,High School ,PR6470,10/5/2022,2.0,2.0,4.0,2.0,0.0,4.0,5.0,5.0,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
68D1-F434,Alick,Heasley,Male,40,Frequent Traveller,Technology,1,CA,White,4,Information Systems,Engineering Manager,Divorced,314668,1,No,2020-03-23,No,2,0,2,2,4,Masters ,PR5983,4/24/2022,4.0,2.0,4.0,2.0,1.0,2.0,5.0,5.0,4.0,Satisfied ,2.0,Dissatisfied,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
D4DF-162F,Perla,Vivyan,Female,36,Some Travel,Technology,2,IL,White,2,Computer Science,Engineering Manager,Divorced,247730,1,Yes,2020-03-25,No,2,2,2,0,2,High School ,PR5907,4/2/2022,5.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
BC43-E62B,Bria,Hendrickx,Female,23,Some Travel,Technology,34,IL,White,2,Computer Science,Software Engineer,Married,29956,0,No,2020-03-25,No,2,1,1,2,2,High School ,PR5788,3/1/2022,3.0,3.0,2.0,1.0,0.0,2.0,4.0,3.0,3.0,Neutral,3.0,Neutral,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
017D-0B97,Maison,Werndley,Male,20,Some Travel,Sales,39,CA,White,2,Technical Degree,Sales Representative,Married,22558,1,Yes,2020-03-30,No,2,0,1,1,2,High School ,PR6480,10/9/2022,3.0,4.0,3.0,2.0,0.0,4.0,3.0,2.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
5AD2-3B02,Bourke,Laird-Craig,Male,25,Frequent Traveller,Technology,40,NY,White,4,Business Studies,Senior Software Engineer,Married,67200,3,No,2020-04-05,No,2,2,2,2,4,Masters ,PR5713,2/5/2022,3.0,4.0,5.0,1.0,0.0,3.0,5.0,5.0,3.0,Neutral,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
138C-2AEA,Susannah,Gorioli,Female,22,No Travel ,Sales,16,IL,White,1,Marketing ,Sales Representative,Divorced,27053,3,No,2020-04-10,No,2,0,2,2,1,No Formal Qualifications,PR6606,11/23/2022,5.0,4.0,3.0,2.0,0.0,5.0,3.0,2.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
4049-CF88,Jose,Davydzenko,Male,20,Some Travel,Technology,25,NY,White,4,Information Systems,Data Scientist,Married,40341,1,Yes,2020-04-18,No,2,1,1,2,4,Masters ,PR5671,1/25/2022,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,Very Dissatisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
0FEB-B474,Morten,Ridgley,Male,44,Some Travel,Sales,35,NY,White,3,Marketing ,Sales Executive,Divorced,223619,1,No,2020-04-24,No,2,0,2,1,3,Bachelors ,PR6237,7/9/2022,5.0,5.0,5.0,2.0,0.0,5.0,3.0,2.0,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
CC1D-5D73,Tillie,Cregin,Female,40,No Travel ,Sales,9,CA,White,3,Marketing ,Manager,Single,254535,0,No,2020-04-25,No,2,2,2,1,3,Bachelors ,PR6602,11/21/2022,3.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
AACC-8B93,Kaleena,Ellsbury,Female,36,Frequent Traveller,Technology,2,CA,White,3,Information Systems,Analytics Manager,Divorced,462687,1,No,2020-04-27,No,2,2,2,0,3,Bachelors ,PR6512,10/22/2022,2.0,1.0,2.0,3.0,0.0,2.0,4.0,4.0,2.0,Dissatisfied,1.0,Very Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
D962-9E69,Esteban,Guiraud,Male,23,Some Travel,Technology,33,CA,White,1,Computer Science,Data Scientist,Divorced,29490,1,No,2020-04-27,No,2,0,1,2,1,No Formal Qualifications,PR6451,9/27/2022,5.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,5.0,Very Satisfied,3.0,Neutral,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
0592-D909,Jamill,Woolger,Male,39,Frequent Traveller,Technology,42,NY,White,3,Information Systems,Analytics Manager,Married,495977,1,No,2020-04-30,No,2,2,2,0,3,Bachelors ,PR5599,1/4/2022,5.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR1159,6/14/2016,3.0,5.0,5.0,3.0,0.0,4.0,5.0,5.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR1722,6/14/2017,5.0,4.0,5.0,2.0,1.0,5.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR2386,6/14/2018,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,Satisfied ,5.0,Very Satisfied,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR3155,6/14/2019,5.0,2.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,Very Satisfied,2.0,Dissatisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR360,6/15/2014,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,Satisfied ,3.0,Neutral,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR4050,6/13/2020,3.0,5.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR5053,6/13/2021,3.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,3.0,Neutral,3.0,Neutral,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR6146,6/13/2022,3.0,4.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,Neutral,4.0,Satisfied ,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
3E42-57C8,Quinton,McAllister,Male,23,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,84985,0,No,2020-05-01,Yes,1,0,0,0,3,Bachelors ,PR699,6/15/2015,3.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,3.0,Neutral,2.0,Dissatisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
